_id,HB,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,IncidencesAgeUnder5,IncidencesAge5To9,IncidencesAge10To14,IncidencesAge15To19,IncidencesAge20To24,IncidencesAge25To29,IncidencesAge30To34,IncidencesAge35To39,IncidencesAge40To44,IncidencesAge45To49,IncidencesAge50To54,IncidencesAge55To59,IncidencesAge60To64,IncidencesAge65To69,IncidencesAge70To74,IncidencesAge75To79,IncidencesAge80To84,IncidencesAge85AndOver,IncidencesAllAges,IncidenceRateAgeUnder5,IncidenceRateAge5To9,IncidenceRateAge10To14,IncidenceRateAge15To19,IncidenceRateAge20To24,IncidenceRateAge25To29,IncidenceRateAge30To34,IncidenceRateAge35To39,IncidenceRateAge40To44,IncidenceRateAge45To49,IncidenceRateAge50To54,IncidenceRateAge55To59,IncidenceRateAge60To64,IncidenceRateAge65To69,IncidenceRateAge70To74,IncidenceRateAge75To79,IncidenceRateAge80To84,IncidenceRateAge85AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedIncidenceRatio,SIRLower95pcConfidenceInterval,SIRUpper95pcConfidenceInterval
1474,S08000030,C82-C86,Non-Hodgkin lymphoma,Male, ,2016-2020,0,0,0,1,0,2,1,9,1,8,12,16,28,30,30,24,26,14,202,0,0,0,1.720045409,0,2.768664258,1.552144287,15.12477943,1.8387423,12.48653795,16.35233838,22.16312057,43.40345057,49.46821667,56.0475283,64.28973239,98.94584618,65.86065767,19.91929726,17.26693242,22.86379813,19.7603971,17.11376409, ,22.59453369, ,9.74863614,8.297563524, ,11.31491893, ,85.54977481,74.15834808,98.19587286
1475,S08000030,C82-C86,Non-Hodgkin lymphoma,Female, ,2016-2020,0,1,0,0,2,0,1,1,2,8,10,15,18,24,29,26,23,22,182,0,1.861573402,0,0,2.920347521,0,1.51823399,1.610746903,3.43920348,11.56002543,12.92290197,19.55034213,26.54436596,37.15803001,48.64465915,57.73800271,64.27453611,57.68373581,17.04809436,14.66118794,19.71284111,15.13606578,13.0007001, ,17.43141761, ,7.272216622,6.06911791, ,8.582491729, ,93.84795549,80.70828823,108.5171044
1476,S08000030,C15,Oesophagus,All,d,2016-2020,0,0,0,0,1,0,0,2,3,5,18,20,33,48,58,39,62,52,341,0,0,0,0,0.722997838,0,0,1.644899168,2.66576623,3.751697643,11.93903135,13.4303001,24.93916356,38.32824952,51.26301462,47.35193414,99.90170961,87.54798303,16.38115735,14.68843143,18.21545059,15.60492206,13.96514159, ,17.33441308, ,6.399454197,5.646491671, ,7.198860025, ,91.9672309,82.46391486,102.2653354
1477,S08000030,C15,Oesophagus,Male, ,2016-2020,0,0,0,0,1,0,0,1,3,4,13,15,27,36,45,22,37,20,224,0,0,0,0,1.432090279,0,0,1.680531048,5.516226901,6.243268976,17.71503325,20.77792553,41.85332734,59.36186,84.07129246,58.93225469,140.8075503,94.08665381,22.08872568,19.29058438,25.17866778,22.13119724,19.29548463, ,25.15848414, ,9.538045832,8.207250959, ,10.96736484, ,90.3781649,78.92929821,103.0209629
1478,S08000030,C15,Oesophagus,Female, ,2016-2020,0,0,0,0,0,0,0,1,0,1,5,5,6,12,13,17,25,32,117,0,0,0,0,0,0,0,1.610746903,0,1.445003179,6.461450983,6.51678071,8.848121986,18.579015,21.80622652,37.751771,69.8636262,83.90361572,10.95948923,9.063796193,13.1346602,9.07864688,7.494195798, ,10.81278071, ,3.260862562,2.589093231, ,4.008947623, ,95.17087784,78.70890896,114.0597992
1479,S08000030,C25,Pancreas,All,d,2016-2020,0,0,0,0,1,0,0,0,2,2,10,20,25,53,63,50,47,56,329,0,0,0,0,0.722997838,0,0,0,1.777177487,1.500679057,6.632795193,13.4303001,18.89330572,42.32077551,55.68224002,60.70760788,75.73194115,94.28244326,15.80469433,14.14284243,17.60815886,14.54313173,12.99114868, ,16.18141955, ,5.718924984,5.043330116, ,6.436369461, ,90.25586399,80.76552676,100.5549085
1480,S08000030,C25,Pancreas,Male, ,2016-2020,0,0,0,0,1,0,0,0,1,0,5,10,9,29,38,19,18,20,150,0,0,0,0,1.432090279,0,0,0,1.8387423,0,6.813474327,13.85195035,13.95110911,47.81927612,70.99353585,50.89603815,68.50097043,94.08665381,14.79155737,12.51919563,17.35712007,14.77532211,12.48117674, ,17.2601615, ,5.854035359,4.881613051, ,6.913471352, ,80.73149713,68.32907314,94.7341956
1481,S08000030,C25,Pancreas,Female, ,2016-2020,0,0,0,0,0,0,0,0,1,2,5,10,16,24,25,31,29,36,179,0,0,0,0,0,0,0,0,1.71960174,2.890006358,6.461450983,13.03356142,23.59499196,37.15803001,41.93505099,68.84146477,81.04180639,94.39156769,16.76708182,14.40068262,19.4113768,14.31094136,12.27541174, ,16.50032889, ,5.583814609,4.671466147, ,6.576339591, ,100.1576987,86.02207869,115.9533216
1482,S08000030,C43,Malignant melanoma of the skin,All,d,2016-2020,0,0,0,1,5,6,15,14,16,19,37,50,56,75,92,86,53,55,580,0,0,0,0.876746918,3.614989191,4.261726852,11.5125141,11.51429417,14.21741989,14.25645104,24.54134221,33.57575025,42.32100482,59.88788987,81.31374733,104.4170855,85.39984854,92.5988282,27.86237906,25.64069012,30.2250493,27.1176602,24.93219076, ,29.39363508, ,13.54544645,12.31362001, ,14.83515447, ,106.0569719,97.60020655,115.0503766
1483,S08000030,C43,Malignant melanoma of the skin,Male, ,2016-2020,0,0,0,0,1,2,5,5,4,7,13,28,31,34,51,52,38,32,303,0,0,0,0,1.432090279,2.768664258,7.760721437,8.402655239,7.354969201,10.92572071,17.71503325,38.78546099,48.05382028,56.06397889,95.28079812,139.2944202,144.6131598,150.5386461,29.87894589,26.609017,33.43978774,30.04125877,26.72618397, ,33.54733903, ,13.21826583,11.59592481, ,14.94528082, ,108.7210579,96.8227088,121.6779571
1484,S08000030,C43,Malignant melanoma of the skin,Female, ,2016-2020,0,0,0,1,4,4,10,9,12,12,24,22,25,41,41,34,15,23,277,0,0,0,1.788268956,5.840695043,5.835071698,15.1823399,14.49672213,20.63522088,17.34003815,31.01496472,28.67383513,36.86717494,63.47830126,68.77348363,75.503542,41.91817572,60.3057238,25.94682493,22.98091828,29.18930988,24.19406163,21.40319909, ,27.15347486, ,13.87262708,12.05134832, ,15.82019802, ,103.2884424,91.48183872,116.1960417
1485,S08000030,C44,Non-melanoma skin cancer,All,d,2016-2020,0,0,1,0,2,3,15,28,70,115,195,321,397,569,751,833,876,1003,5179,0,0,0.937382827,0,1.445995676,2.130863426,11.5125141,23.02858835,62.20121204,86.28904579,129.3395063,215.5563166,300.0256949,454.3494578,663.7676548,1011.388747,1411.514478,1688.665903,248.7918296,242.0616332,255.6617173,241.8890412,235.2290945, ,248.6406624, ,93.49979362,90.58541188, ,96.45967552, ,106.0360678,103.1676313,108.9640413
1486,S08000030,C44,Non-melanoma skin cancer,Male, ,2016-2020,0,0,1,0,0,2,7,8,34,51,106,181,239,346,487,557,575,580,3174,0,0,1.839655616,0,0,2.768664258,10.86501001,13.44424838,62.51723821,79.60167944,144.4456557,250.7203014,370.4794531,570.5334323,909.8382095,1492.057539,2188.225444,2728.51296,312.989354,302.194398,324.0714296,321.3499348,310.1246605, ,332.771983, ,117.2600603,112.7175114, ,121.8910902, ,109.0988881,105.3360837,112.9617738
1487,S08000030,C44,Non-melanoma skin cancer,Female, ,2016-2020,0,0,0,0,2,1,8,20,36,64,89,140,158,223,264,276,301,423,2005,0,0,0,0,2.920347521,1.458767925,12.14587192,32.21493807,61.90566265,92.48020346,115.0138275,182.4698599,233.0005456,345.2600288,442.8341385,612.9111057,841.1580595,1109.10092,187.8100505,179.67841,196.2148466,162.4281476,155.3204911, ,169.6925871, ,69.73952699,66.11743919, ,73.45684623, ,101.5241311,97.12842522,106.0674961
1488,S08000030,"C44, M-8090-8098",Basal cell carcinoma of the skin,All,d,2016-2020,0,0,0,0,2,3,14,28,65,109,173,265,313,446,526,506,463,398,3311,0,0,0,0,1.445995676,2.130863426,10.74501316,23.02858835,57.75826832,81.78700862,114.7473568,177.9514763,236.5441877,356.1333184,464.9025119,614.3609917,746.0401863,670.0787932,159.0557536,153.6836595,164.5677022,152.247782,147.0379029, ,157.5470942, ,67.00025294,64.42098229, ,69.62944239, ,102.248071,98.79465135,105.7913952
1489,S08000030,"C44, M-8090-8098",Basal cell carcinoma of the skin,Male, ,2016-2020,0,0,0,0,0,2,6,8,30,49,93,136,177,250,314,309,262,187,1823,0,0,0,0,0,2.768664258,9.312865724,13.44424838,55.16226901,76.48004495,126.7306225,188.3865248,274.3718126,412.2351389,586.6307962,827.7303046,997.0696807,879.7102131,179.7667273,171.6084277,188.2126912,180.8913019,172.6078359, ,189.3661791, ,76.09319605,72.2459166, ,80.03887514, ,103.6627461,98.95825071,108.5331236
1490,S08000030,"C44, M-8090-8098",Basal cell carcinoma of the skin,Female, ,2016-2020,0,0,0,0,2,1,8,20,35,60,80,129,136,196,212,197,201,211,1488,0,0,0,0,2.920347521,1.458767925,12.14587192,32.21493807,60.18606091,86.70019074,103.3832157,168.1329423,200.5574317,303.457245,355.6092324,437.4764051,561.7035547,553.2394662,139.382222,132.3893871,146.6485399,123.6042621,117.3420448, ,130.0269778, ,57.90730984,54.50221564, ,61.41412455, ,100.566668,95.52121745,105.8094412
1491,S08000030,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2016-2020,0,0,0,0,0,0,1,0,3,8,22,54,82,118,216,309,395,583,1791,0,0,0,0,0,0,0.76750094,0,2.66576623,6.002716229,14.59214942,36.26181027,61.97004277,94.2236134,190.9105372,375.1730167,636.4705693,981.547579,86.037105,82.0981858,90.11617121,86.10240022,82.06300034, ,90.23748165, ,25.41534189,24.10872097, ,26.75595903, ,112.0394799,106.9101295,117.351333
1492,S08000030,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male, ,2016-2020,0,0,0,0,0,0,1,0,2,4,14,43,61,90,168,236,301,382,1302,0,0,0,0,0,0,1.552144287,0,3.677484601,6.243268976,19.07772812,59.56338652,94.55751732,148.40465,313.8661585,632.1823685,1145.48845,1797.055088,128.390718,121.5106736,135.5588385,135.4824616,128.0993559, ,143.0695073, ,39.57110048,37.25055983, ,41.96076876, ,116.2774456,110.0465124,122.7692758
1493,S08000030,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Female, ,2016-2020,0,0,0,0,0,0,0,0,1,4,8,11,21,28,48,73,94,201,489,0,0,0,0,0,0,0,0,1.71960174,5.780012716,10.33832157,14.33691756,30.96842695,43.35103501,80.51529791,162.1105461,262.6872345,527.0195863,45.80504474,41.83465861,50.05066664,36.7223388,33.50985466, ,40.07975981, ,11.2595833,10.08304267, ,12.50011224, ,102.1286158,93.2760966,111.5948109
1494,S08000030,C16,Stomach,All,d,2016-2020,0,0,0,0,0,0,1,3,4,6,15,19,16,37,41,55,40,43,280,0,0,0,0,0,0,0.76750094,2.467348752,3.554354973,4.502037172,9.949192789,12.7587851,12.09171566,29.54469234,36.23764827,66.77836867,64.45271588,72.3954475,13.45080369,11.92128918,15.12214495,12.95796363,11.46673874, ,14.53902389, ,5.260121745,4.577161001, ,5.989880936, ,106.2175158,94.1393356,119.4156653
1495,S08000030,C16,Stomach,Male, ,2016-2020,0,0,0,0,0,0,0,2,2,3,9,12,13,24,31,37,22,23,178,0,0,0,0,0,0,0,3.361062096,3.677484601,4.682451732,12.26425379,16.62234043,20.15160205,39.57457334,57.91577925,99.11333744,83.7234083,108.1996519,17.55264808,15.06869821,20.32916777,17.63795697,15.12519506, ,20.34097707, ,7.083731755,5.973448393, ,8.287256309, ,107.2933355,92.10979936,124.2652509
1496,S08000030,C16,Stomach,Female, ,2016-2020,0,0,0,0,0,0,1,1,2,3,6,7,3,13,10,18,18,20,102,0,0,0,0,0,0,1.51823399,1.610746903,3.43920348,4.335009537,7.75374118,9.123492994,4.424060993,20.12726625,16.7740204,39.97246341,50.30181087,52.43975983,9.55442651,7.790492989,11.59842189,8.277970285,6.733967527, ,9.97895402, ,3.436511736,2.673874934, ,4.293380365, ,104.3908918,85.11829669,126.7234201
1497,GR0800001,"C00-C97, excluding C44",All cancer types,All,d,2016-2020,5,2,1,3,8,10,13,15,37,59,129,182,244,342,402,374,278,234,2338,29.61032808,10.32044997,4.967463117,16.66944491,47.01733764,54.48106783,66.81056635,75.96475235,174.3720251,232.1646401,457.5117038,661.7941166,963.2846427,1403.479974,1879.558631,2300.830514,2496.856476,2363.875139,650.0403147,623.9555139,676.9354454,568.4242087,545.3744963, ,591.9443058, ,263.2806112,250.7467813, ,276.1158252, ,92.01312836,88.32082794,95.82013088
1498,GR0800001,"C00-C97, excluding C44",All cancer types,Male, ,2016-2020,3,1,0,1,5,4,3,4,10,24,56,87,135,193,244,229,155,87,1241,34.2896331,9.671179884,0,10.86130118,53.65382552,43.07559767,30.80714726,41.81913225,95.32888465,190.0839537,395.4522986,614.8409894,1050.501906,1569.233271,2292.802105,3040.764839,3144.016227,2455.546147,690.4955321,652.6082486,730.0086299,625.599966,590.913888, ,661.2613364, ,273.0049232,255.7461343, ,290.8192728, ,94.29771935,89.12363166,99.69383682
1499,GR0800001,"C00-C97, excluding C44",All cancer types,Female, ,2016-2020,2,1,1,2,3,6,10,11,27,35,73,95,109,149,158,145,123,147,1097,24.5790832,11.0631707,10.17087063,22.75312856,38.98128898,66.15944426,102.8806584,108.0443964,251.6543946,273.7154923,520.1282508,711.5571867,873.4674253,1234.567901,1470.314536,1662.081614,1982.591876,2312.77533,609.6341084,574.0876793,646.805357,511.2484515,481.1789597, ,542.216406, ,253.5562991,235.5531126, ,272.2130268, ,89.55853583,84.33657384,95.01919257
1500,GR0800001,C67,Bladder,All,d,2016-2020,0,0,0,0,0,0,0,0,0,0,1,5,6,5,16,10,11,5,59,0,0,0,0,0,0,0,0,0,0,3.546602355,18.18115705,23.68732728,20.51871307,74.80830372,61.51953245,98.79647925,50.51015254,16.40392582,12.48742837,21.15986915,14.57659892,11.03088322, ,18.60887242, ,5.380918106,3.99648887, ,6.96807517, ,87.73350253,66.78680706,113.1698262
1501,GR0800001,C67,Bladder,Male, ,2016-2020,0,0,0,0,0,0,0,0,0,0,1,5,5,3,11,5,9,3,42,0,0,0,0,0,0,0,0,0,0,7.061648189,35.33568905,38.90747802,24.39222701,103.3640293,66.39224539,182.5557809,84.67400508,23.368906,16.84225195,31.58797212,21.56741953,15.41629269, ,28.73511488, ,8.121927873,5.698320793, ,10.96828251, ,88.77569922,63.9817154,119.9989555
1502,GR0800001,C67,Bladder,Female, ,2016-2020,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,8.013462617,16.57138122,46.528941,57.3131591,32.23726628,31.46633103,9.44738363,5.503449112,15.12617637,7.585778304, ,z, ,z,2.639908339, ,z, ,z,85.2606147,49.66745002,136.5105035
1503,GR0800001,C40-C41,Bone and articular cartilage,All,d,2016-2020,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,0,0,5.877167205,0,0,0,0,0,0,3.63623141,3.94788788,4.103742613,0,0,0,0,1.112130564,0.303018148,2.847495948,1.029349705, ,z, ,z,0.861262505, ,z, ,z,121.0472112,32.98129101,309.9289369
1504,GR0800001,C40-C41,Bone and articular cartilage,Male, ,2016-2020,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,10.7307651,0,0,0,0,0,0,0,0,8.130742337,0,0,0,0,1.112805048,0.134765854,4.019834452,1.091036735, ,z, ,z,1.102383478, ,z, ,z,107.7430248,13.04818015,389.2048513
1505,GR0800001,C40-C41,Bone and articular cartilage,Female, ,2016-2020,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7.49007565,8.013462617,0,0,0,0,0,1.111456898,0.134602587,4.014964471,0.967662674, ,z, ,z,0.620141531, ,z, ,z,138.0998845,16.7245367,498.8642663
1506,GR0800001,"C40-C41, C47+C49",Bone and connective tissue,All,d,2016-2020,0,0,0,0,2,0,0,0,0,0,1,1,1,4,0,1,1,0,11,0,0,0,0,11.75433441,0,0,0,0,0,3.546602355,3.63623141,3.94788788,16.41497045,0,6.151953245,8.981498114,0,3.058359051,1.526721819,5.472249149,2.758498869, ,z, ,z,1.94484995, ,z, ,z,80.50159128,40.18610432,144.0395836
1507,GR0800001,"C40-C41, C47+C49",Bone and connective tissue,Male, ,2016-2020,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,6,0,0,0,0,21.46153021,0,0,0,0,0,0,0,0,24.39222701,0,0,20.28397566,0,3.338415143,1.22513952,7.266324306,3.136363689, ,z, ,z,2.550109105, ,z, ,z,76.72389275,28.15631642,166.995614
1508,GR0800001,"C40-C41, C47+C49",Bone and connective tissue,Female, ,2016-2020,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,7.125044532,7.49007565,8.013462617,8.285690612,0,11.46263182,0,0,2.778642244,0.902217573,6.484424087,2.380634048, ,z, ,z,1.339590794, ,z, ,z,85.5567178,27.78003339,199.660839
1509,GR0800001,C47+C49,Connective tissue,All,d,2016-2020,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,1,1,0,7,0,0,0,0,5.877167205,0,0,0,0,0,3.546602355,0,0,12.31122784,0,6.151953245,8.981498114,0,1.946228487,0.782484792,4.009974522,1.729149164, ,z, ,z,1.083587445, ,z, ,z,67.56867389,27.16611132,139.2172926
1510,GR0800001,C47+C49,Connective tissue,Male, ,2016-2020,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,10.7307651,0,0,0,0,0,0,0,0,16.26148467,0,0,20.28397566,0,2.225610095,0.606403845,5.698445787,2.045326955, ,z, ,z,1.447725627, ,z, ,z,67.06929423,18.27412535,171.7240311
1511,GR0800001,C47+C49,Connective tissue,Female, ,2016-2020,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,7.125044532,0,0,8.285690612,0,11.46263182,0,0,1.667185347,0.343813699,4.872223064,1.412971374, ,z, ,z,0.719449263, ,z, ,z,68.2461973,14.07400659,199.4443492
1512,GR0800001,C71,Malignant brain cancer,All,d,2016-2020,0,1,0,0,0,1,0,0,2,4,3,3,3,7,4,2,4,1,35,0,5.160224986,0,0,0,5.448106783,0,0,9.425514869,15.7399756,10.63980706,10.90869423,11.84366364,28.72619829,18.70207593,12.30390649,35.92599246,10.10203051,9.731142436,6.778097257,13.53366346,8.722159802,6.053823737, ,11.87005669, ,5.533557568,3.548310034, ,7.952833956, ,108.492333,75.56888513,150.886572
1513,GR0800001,C71,Malignant brain cancer,Male, ,2016-2020,0,0,0,0,0,1,0,0,2,4,3,1,3,4,3,2,2,0,25,0,0,0,0,0,10.76889942,0,0,19.06577693,31.68065896,21.18494457,7.067137809,23.34448681,32.52296935,28.19018981,26.55689815,40.56795132,0,13.9100631,9.001859413,20.53399714,12.81611128,8.261714113, ,18.35438505, ,8.189911935,4.96555496, ,12.20791065, ,135.2472117,87.52486436,199.6515644
1514,GR0800001,C71,Malignant brain cancer,Female, ,2016-2020,0,1,0,0,0,0,0,0,0,0,0,2,0,3,1,0,2,1,10,0,11.0631707,0,0,0,0,0,0,0,0,0,14.9801513,0,24.85707184,9.3057882,0,32.23726628,15.73316551,5.557284489,2.664933922,10.22004404,4.628208326, ,z, ,z,2.877203201, ,z, ,z,72.59172574,34.81055411,133.4987682
1515,GR0800001,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,d,2016-2020,0,1,0,0,0,1,0,0,2,4,3,4,3,7,4,2,4,2,37,0,5.160224986,0,0,0,5.448106783,0,0,9.425514869,15.7399756,10.63980706,14.54492564,11.84366364,28.72619829,18.70207593,12.30390649,35.92599246,20.20406102,10.28720772,7.243143595,14.17956075,9.155673823,6.424021522, ,12.36370475, ,5.714233238,3.706781831, ,8.149165468, ,110.4730218,77.78320241,152.2725084
1516,GR0800001,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2016-2020,0,0,0,0,0,1,0,0,2,4,3,2,3,4,3,2,2,0,26,0,0,0,0,0,10.76889942,0,0,19.06577693,31.68065896,21.18494457,14.13427562,23.34448681,32.52296935,28.19018981,26.55689815,40.56795132,0,14.46646562,9.449975638,21.19672395,13.27547523,8.639298897, ,18.8916188, ,8.472597447,5.201485401, ,12.52880391, ,135.6286976,88.59716825,198.7274666
1517,GR0800001,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female, ,2016-2020,0,1,0,0,0,0,0,0,0,0,0,2,0,3,1,0,2,2,11,0,11.0631707,0,0,0,0,0,0,0,0,0,14.9801513,0,24.85707184,9.3057882,0,32.23726628,31.46633103,6.113012937,3.051594033,10.93786873,5.035872411, ,z, ,z,2.955869028, ,z, ,z,76.80300819,38.33978497,137.4217968
1518,GR0800001,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,d,2016-2020,0,0,0,0,1,0,0,3,0,3,2,2,3,7,6,1,4,1,33,0,0,0,0,5.877167205,0,0,15.19295047,0,11.8049817,7.09320471,7.27246282,11.84366364,28.72619829,28.0531139,6.151953245,35.92599246,10.10203051,9.175077154,6.315700941,12.88521958,8.187817698,5.595975949, ,11.26511503, ,4.928444125,3.123483906, ,7.138403915, ,76.02899519,52.33486197,106.7729765
1519,GR0800001,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male, ,2016-2020,0,0,0,0,0,0,0,1,0,1,2,1,2,6,2,1,0,0,16,0,0,0,0,0,0,0,10.45478306,0,7.920164739,14.12329638,7.067137809,15.56299121,48.78445402,18.79345988,13.27844908,0,0,8.902440381,5.088513879,14.45700544,7.821976451, ,z, ,z,4.686054157, ,z, ,z,93.66076457,53.53521955,152.0992138
1520,GR0800001,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Female, ,2016-2020,0,0,0,0,1,0,0,2,0,2,0,1,1,1,4,0,4,1,17,0,0,0,0,12.99376299,0,0,19.64443571,0,15.64088527,0,7.49007565,8.013462617,8.285690612,37.2231528,0,64.47453256,15.73316551,9.44738363,5.503449112,15.12617637,8.553658946, ,z, ,z,5.170834094, ,z, ,z,64.58582245,37.62362164,103.4081583
1521,GR0800001,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),All,d,2016-2020,0,1,0,0,1,1,0,3,2,7,5,6,6,14,10,3,8,3,70,0,5.160224986,0,0,5.877167205,5.448106783,0,15.19295047,9.425514869,27.54495731,17.73301177,21.81738846,23.68732728,57.45239659,46.75518983,18.45585974,71.85198491,30.30609152,19.46228487,15.17180585,24.58942609,17.34349152,13.47337063, ,21.69479335, ,10.64267736,7.852240005, ,13.85081896, ,91.03105706,70.96317484,115.0122642
1522,GR0800001,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Male, ,2016-2020,0,0,0,0,0,1,0,1,2,5,5,3,5,10,5,3,2,0,42,0,0,0,0,0,10.76889942,0,10.45478306,19.06577693,39.6008237,35.30824094,21.20141343,38.90747802,81.30742337,46.98364969,39.83534723,40.56795132,0,23.368906,16.84225195,31.58797212,21.09745169,15.15667388, ,28.0052962, ,13.1586516,9.105931257, ,17.94567443, ,115.8527649,83.49648265,156.5992823
1523,GR0800001,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Female, ,2016-2020,0,1,0,0,1,0,0,2,0,2,0,3,1,4,5,0,6,3,28,0,11.0631707,0,0,12.99376299,0,0,19.64443571,0,15.64088527,0,22.47022695,8.013462617,33.14276245,46.528941,0,96.71179884,47.19949654,15.56039657,10.33977052,22.48910547,13.58953136,8.952165881, ,19.17933835, ,8.126703122,4.587807222, ,12.66067529, ,68.89098966,45.77756232,99.56666113
1524,GR0800001,C50,Breast,All,d,2016-2020,0,0,0,0,0,3,1,6,11,19,30,34,43,41,40,35,24,26,313,0,0,0,0,0,16.34432035,5.139274334,30.38590094,51.84033178,74.76488411,106.3980706,123.6318679,169.7591788,168.2534471,187.0207593,215.3183636,215.5559547,262.6527932,87.02421664,77.64933026,97.21908637,74.93014767,66.79227066, ,83.52905605, ,41.08469941,36.02775335, ,46.4689178, ,91.62455624,81.75408757,102.3583548
1525,GR0800001,C50,Breast,Male, ,2016-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.27844908,0,0,0.556402524,0.014086892,3.100076445,0.531137963, ,z, ,z,0.132784491, ,z, ,z,49.11601449,1.243509824,273.6569175
1526,GR0800001,C50,Breast,Female, ,2016-2020,0,0,0,0,0,3,1,6,11,19,30,34,43,41,40,34,24,26,312,0,0,0,0,0,33.07972213,10.28806584,58.93330714,102.5258645,148.5884101,213.7513359,254.6625721,344.5788925,339.7133151,372.231528,389.7294819,386.8471954,409.0623033,173.387276,154.6796765,193.7338973,149.3291574,133.0856571, ,166.4944222, ,82.03661433,71.92629982, ,92.80212591, ,91.8794251,81.96610547,102.6612766
1527,GR0800001,D05,Carcinoma in situ of the breast,All,d,2016-2020,0,0,0,0,0,0,0,1,1,4,10,3,10,4,5,3,1,0,42,0,0,0,0,0,0,0,5.064316824,4.712757434,15.7399756,35.46602355,10.90869423,39.4788788,16.41497045,23.37759491,18.45585974,8.981498114,0,11.67737092,8.416021835,15.78441315,10.35683532,7.451617702, ,13.73284069, ,6.520760748,4.595782425, ,8.777208851, ,127.3839667,91.80715865,172.1861172
1528,GR0800001,D05,Carcinoma in situ of the breast,Male, ,2016-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666832998,0, ,z, ,z,0, ,z, ,z,0,0,299.5732274
1529,GR0800001,D05,Carcinoma in situ of the breast,Female, ,2016-2020,0,0,0,0,0,0,0,1,1,4,10,3,10,4,5,3,1,0,42,0,0,0,0,0,0,0,9.822217857,9.320533134,31.28177055,71.25044532,22.47022695,80.13462617,33.14276245,46.528941,34.38789546,16.11863314,0,23.34059485,16.82184776,31.54970367,20.71367063,14.9032354, ,27.46568206, ,13.0415215,9.19156485, ,17.55441822, ,127.8496494,92.14278177,172.8155849
1530,GR0800001,C18-C20,Colorectal cancer,All,d,2016-2020,0,0,0,0,1,0,1,0,4,4,17,20,27,39,47,55,39,30,284,0,0,0,0,5.877167205,0,5.139274334,0,18.85102974,15.7399756,60.29224003,72.7246282,106.5929728,160.0459619,219.7493922,338.3574285,350.2784264,303.0609152,78.96127005,70.04398741,88.69928963,68.53729081,60.70095323, ,76.84246401, ,28.96658716,25.21848258, ,32.97058328, ,94.71216049,84.01609261,106.3926828
