_id,Country,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,IncidencesAgeUnder5,IncidencesAge5To9,IncidencesAge10To14,IncidencesAge15To19,IncidencesAge20To24,IncidencesAge25To29,IncidencesAge30To34,IncidencesAge35To39,IncidencesAge40To44,IncidencesAge45To49,IncidencesAge50To54,IncidencesAge55To59,IncidencesAge60To64,IncidencesAge65To69,IncidencesAge70To74,IncidencesAge75To79,IncidencesAge80To84,IncidencesAge85To89,IncidencesAge90AndOver,IncidencesAllAges,IncidenceRateAgeUnder5,IncidenceRateAge5To9,IncidenceRateAge10To14,IncidenceRateAge15To19,IncidenceRateAge20To24,IncidenceRateAge25To29,IncidenceRateAge30To34,IncidenceRateAge35To39,IncidenceRateAge40To44,IncidenceRateAge45To49,IncidenceRateAge50To54,IncidenceRateAge55To59,IncidenceRateAge60To64,IncidenceRateAge65To69,IncidenceRateAge70To74,IncidenceRateAge75To79,IncidenceRateAge80To84,IncidenceRateAge85To89,IncidenceRateAge90AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedIncidenceRatio,StandardisedIncidenceRatioQF
3313,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Female, ,2008,0,0,0,0,0,0,5,3,5,15,22,30,34,74,104,172,198,158,150,970,0,0,0,0,0,0,3.201967289,1.568807915,2.381882449,7.419204859,12.24146853,18.01671952,21.0935125,55.97706453,87.50157755,171.2260582,267.936886,332.6245763,674.5514233,36.09165345,33.85582655,38.43633671,37.03378564,34.72298052, ,39.41797723, ,11.74034818,10.89624506, ,12.61549441, ,100, 
3314,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Female, ,2009,0,0,0,0,0,1,3,1,7,13,19,34,58,101,115,175,211,201,134,1073,0,0,0,0,0,0.580059862,1.908870521,0.542879323,3.370294227,6.317979024,10.30793603,20.50354289,35.07816989,75.34164827,95.95087315,174.0670009,283.6212111,411.7839875,608.2062455,39.74175636,37.39911974,42.19269544,40.28740375,37.89299992, ,42.7541251, ,13.2158643,12.31580796, ,14.14721274, ,100, 
3315,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Female, ,2010,0,0,0,0,0,1,2,2,5,7,22,31,54,90,104,152,192,191,148,1001,0,0,0,0,0,0.573417511,1.251219939,1.121648374,2.446998023,3.342964254,11.67827416,18.57878303,31.9447238,66.61436206,86.48073309,150.3119963,254.3686491,400.679687,607.6780948,36.88307439,34.63331863,39.24061049,36.98782951,34.71872844, ,39.32774127, ,11.99688816,11.1499722, ,12.87436527, ,100, 
3316,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Female, ,2011,0,0,0,0,0,1,0,7,7,16,21,33,43,93,118,166,194,186,136,1021,0,0,0,0,0,0.568320669,0,4.078493521,3.451829716,7.598748106,10.90229467,19.50769667,25.02400559,67.39228105,98.57731218,163.1353434,254.5464088,391.4306158,520.7336218,37.40474795,35.1452799,39.77136859,37.22904596,34.96895983, ,39.55890287, ,12.36345315,11.4986314, ,13.25918669, ,100, 
3317,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Female, ,2012,0,0,0,0,0,1,0,6,8,14,23,28,39,77,96,189,223,171,166,1041,0,0,0,0,0,0.566755269,0,3.662064672,4.014552754,6.643666925,11.70715816,16.17683593,23.65988012,51.88854072,80.05737445,184.945984,286.9532768,360.0303183,613.4289198,38.04393508,35.76769797,40.4270513,37.29016715,35.04896958, ,39.59984016, ,11.78542979,10.96359947, ,12.63654077, ,100, 
3318,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Female, ,2013,0,0,0,0,0,0,0,2,5,12,17,38,48,81,103,174,195,189,167,1031,0,0,0,0,0,0,0,1.251032101,2.591586673,5.72055108,8.475632556,21.46201506,29.57449693,52.67196421,84.75413074,168.4202375,249.7790416,397.3509934,610.0679477,37.61373503,35.35251796,39.98165287,36.60911145,34.39918138, ,38.88686755, ,11.62263664,10.81605083, ,12.45781694, ,100, 
3319,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Female, ,2014,0,0,0,0,0,0,0,9,4,11,17,28,35,87,127,163,221,165,168,1035,0,0,0,0,0,0,0,5.618538681,2.155079522,5.293042056,8.324519137,15.417823,21.64542323,55.08455796,102.8773249,156.0525409,280.3821317,341.9689119,588.1323298,37.62172537,35.36433514,39.98542443,36.23429528,34.05052739, ,38.4849745, ,11.52282013,10.72002441, ,12.3541917, ,100, 
3320,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Female, ,2015,0,0,0,0,0,1,0,4,10,13,27,44,41,87,106,167,228,216,175,1119,0,0,0,0,0,0.546170525,0,2.458935773,5.565914341,6.364655599,12.97633981,23.68787988,25.1918575,53.88064508,85.20626346,159.2508535,287.439644,441.8442908,616.805301,40.50633278,38.1674841,42.95100744,38.57509432,36.33813056, ,40.87793052, ,12.39180413,11.55527857, ,13.25714874, ,100, 
3321,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Female, ,2016,1,0,0,0,0,0,0,2,5,9,17,31,45,86,97,162,236,220,176,1087,0.715763254,0,0,0,0,0,0,1.201309427,2.895043107,4.437235307,8.123787405,16.30857936,27.24861638,52.42080496,76.287849,155.2750381,294.2019771,442.7361092,605.8519793,39.14018343,36.84768901,41.53796026,36.85992818,34.69120112, ,39.09347971, ,11.38309855,10.59730458, ,12.19659766, ,100, 
3322,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Female, ,2017,0,0,0,1,0,1,1,2,13,9,15,33,52,85,116,165,183,228,158,1062,0,0,0,0.705387752,0,0.521180787,0.553740517,1.157226591,7.852138198,4.508792145,7.154065178,16.98588113,30.75594566,53.90220238,84.56228085,157.6669119,226.3198902,450.3347884,538.5690425,38.13970192,35.88006425,40.50435826,35.80067602,33.67023725, ,37.99554388, ,11.64697555,10.83309273, ,12.48991909, ,100, 
3323,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Female, ,2018,0,0,0,0,0,0,7,3,4,9,16,38,56,76,130,168,230,226,167,1130,0,0,0,0,0,0,3.818522014,1.69254378,2.469943871,4.645736762,7.662174717,19.13316684,32.35815859,48.90636362,91.15770283,158.3994117,280.7137452,443.5111957,569.8297335,40.51124474,38.18335718,42.94393574,37.53879774,35.37320508, ,39.76782094, ,11.92644538,11.12686526, ,12.75337599, ,100, 
3324,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Female, ,2019,0,0,0,0,0,0,1,2,5,11,16,32,62,64,133,167,216,222,162,1093,0,0,0,0,0,0,0.535251675,1.111741098,3.074236667,5.893509639,7.723871591,15.81433965,34.86260199,41.29458525,90.77444938,154.5366215,260.3695802,427.358654,535.5903065,39.03157415,36.75163037,41.41592896,35.66762658,33.57579918, ,37.82177272, ,11.28763318,10.51777826, ,12.08429405, ,100, 
3325,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Female, ,2020,0,0,0,0,0,0,0,1,8,14,24,26,64,66,117,166,226,205,168,1085,0,0,0,0,0,0,0,0.550700215,4.854958126,7.754170636,11.77867863,12.6216043,35.19035784,42.33374384,78.0416222,152.2879894,272.2038879,391.7072705,558.3250249,38.73909771,36.46803661,41.1145554,35.26343439,33.18777974, ,37.40115805, ,11.26840928,10.48966222, ,12.07464492, ,100, 
3326,S92000003,C16,Stomach,All,d,1996,0,0,0,0,1,3,3,14,12,19,36,56,120,147,164,157,138,77,38,985,0,0,0,0,0.293731477,0.766432309,0.737776882,3.663655491,3.531333225,5.349505734,12.13727255,20.51289565,46.3834442,61.45382184,78.6465127,103.8133212,131.4598714,135.7545839,156.0190507,19.34334736,18.15406851,20.59007472,26.20316026,24.4790297, ,27.98513306, ,10.53805135,9.838931982, ,11.260826, ,100, 
3327,S92000003,C16,Stomach,All,d,1997,0,0,0,0,0,0,3,14,10,19,25,57,94,186,186,189,122,77,36,1018,0,0,0,0,0,0,0.739316871,3.603028603,2.878426767,5.585820248,7.856397622,20.86291964,36.42507285,77.52939656,90.27110451,119.3136624,119.6160521,133.5298708,143.9596913,20.02620324,18.81474864,21.29519643,26.94078637,25.18125061, ,28.7589, ,10.58416137,9.895270805, ,11.29590506, ,100, 
3328,S92000003,C16,Stomach,All,d,1998,0,0,0,0,0,0,2,2,14,15,30,50,86,154,196,178,99,60,23,909,0,0,0,0,0,0,0.497164917,0.507206131,3.942562497,4.488357201,9.088485495,18.08710751,33.01330897,64.22955811,95.27559438,108.2047136,101.2125054,102.2303249,88.16651972,17.90402732,16.75889041,19.10680878,23.25667695,21.70532344, ,24.86081884, ,9.399091876,8.753176506, ,10.06767416, ,100, 
3329,S92000003,C16,Stomach,All,d,1999,0,0,0,0,0,0,7,8,6,21,38,51,96,131,154,178,115,93,37,935,0,0,0,0,0,0,1.765407595,2.004580466,1.652373635,6.314536062,11.24270334,18.1642691,36.58954911,54.87853411,74.86230683,104.6049693,121.8840088,157.5176572,136.5565603,18.43472432,17.27188508,19.65525741,23.97163604,22.3691724, ,25.6287478, ,9.408983914,8.764836222, ,10.07564787, ,100, 
3330,S92000003,C16,Stomach,All,d,2000,0,0,0,0,0,0,1,9,14,23,32,60,101,152,143,188,124,72,33,952,0,0,0,0,0,0,0.25857633,2.232929256,3.770495335,6.899530832,9.252218364,21.20193786,38.3686122,63.69480133,69.2245878,113.1323829,123.4629362,121.2835846,116.6242578,18.80330401,17.62768175,20.03671718,24.42844124,22.81570154, ,26.09547358, ,9.737867896,9.080153693, ,10.41825306, ,100, 
3331,S92000003,C16,Stomach,All,d,2001,0,0,0,0,0,0,5,3,15,14,34,61,81,130,165,176,136,75,35,930,0,0,0,0,0,0,1.311520131,0.743988572,3.958953569,4.139464472,9.689839633,21.02447801,30.96910354,54.28790966,79.64166079,106.2699256,128.1459356,126.2434985,119.1083886,18.36420363,17.20275362,19.58343746,23.62932894,22.05760022, ,25.2543819, ,9.141817751,8.516148368, ,9.789350717, ,100, 
3332,S92000003,C16,Stomach,All,d,2002,0,0,0,0,2,3,2,6,20,20,29,53,80,125,138,192,106,55,41,872,0,0,0,0,0.618857836,0.995394641,0.539614445,1.489935486,5.178851641,5.777074259,8.604983769,16.99001116,30.51362052,52.17006607,65.9621148,116.7982675,94.68851053,94.7459087,138.1867206,17.21279116,16.08914043,18.39422574,22.29261115,20.7437023, ,23.89649759, ,8.757817948,8.137835567, ,9.400237195, ,100, 
3333,S92000003,C16,Stomach,All,d,2003,0,0,0,0,0,2,3,4,11,14,25,52,71,118,148,172,114,60,36,830,0,0,0,0,0,0.682179427,0.836626388,0.99914573,2.79990124,3.958917745,7.540431795,16.04987808,26.74139191,48.71624439,70.40411008,104.5090807,98.09742623,108.2055906,120.5747396,16.37565355,15.280399,17.52867963,20.79629772,19.32956627, ,22.31590398, ,7.992678375,7.412779104, ,8.594106187, ,100, 
3334,S92000003,C16,Stomach,All,d,2004,0,0,0,0,1,1,2,6,9,18,26,42,74,126,164,140,134,66,36,845,0,0,0,0,0.302923821,0.338930201,0.579884951,1.512028184,2.255006114,4.971249606,7.869630491,12.62019231,27.34623287,51.49835696,77.91269977,84.59470075,111.2808929,122.1679254,119.3436101,16.61979033,15.51794783,17.77921895,20.92625405,19.46527113, ,22.43935283, ,8.078304529,7.497693775, ,8.680260299, ,100, 
3335,S92000003,C16,Stomach,All,d,2005,0,0,0,0,0,2,1,6,11,24,25,47,62,107,129,149,153,50,31,797,0,0,0,0,0,0.660506344,0.299343838,1.538323484,2.709052669,6.471374951,7.533319874,13.77160237,22.67300048,43.52424341,60.97474511,89.06263075,129.3803274,85.10493438,101.2740934,15.59625846,14.53213269,16.71769786,19.48245901,18.07752642, ,20.9392193, ,7.390041775,6.840707681, ,7.960289774, ,100, 
3336,S92000003,C16,Stomach,All,d,2006,0,0,0,0,1,2,2,5,9,15,17,51,73,103,139,138,143,55,35,788,0,0,0,0,0.295484698,0.640711446,0.621594826,1.293694533,2.20764089,3.960782968,5.050760139,14.72379886,26.02050273,42.15627289,65.32753062,81.84228162,121.0018616,86.9881538,114.1999478,15.35164621,14.29835145,16.46200383,19.27163517,17.87870383, ,20.71607438, ,7.264942969,6.723922249, ,7.826600165, ,100, 
3337,S92000003,C16,Stomach,All,d,2007,0,0,0,0,0,1,4,8,10,16,22,39,67,97,126,133,106,82,34,745,0,0,0,0,0,0.306246823,1.283767086,2.106482701,2.444210887,4.133864879,6.376109298,11.71093802,22.13112859,39.49607889,58.91429373,77.50356924,89.63983391,122.6443314,113.9066635,14.41005803,13.39374767,15.48304187,17.61159779,16.32086326, ,18.95075387, ,6.762859097,6.24582977, ,7.300155607, ,100, 
3338,S92000003,C16,Stomach,All,d,2008,0,0,0,2,2,0,1,6,10,18,42,45,76,94,130,169,115,74,29,813,0,0,0,0.607668165,0.576892568,0,0.326235536,1.622174038,2.45231474,4.554552148,11.90725946,13.73291016,24.12920555,37.69000373,59.93628312,97.37939936,96.46356194,106.3814494,99.5332235,15.62590094,14.57011171,16.73797611,19.06734917,17.71961701, ,20.4637765, ,7.383276646,6.842384517, ,7.94445191, ,100, 
3339,S92000003,C16,Stomach,All,d,2009,0,0,0,0,0,2,0,2,13,21,28,45,73,111,119,142,111,63,24,754,0,0,0,0,0,0.58828028,0,0.559407699,3.217606744,5.229005543,7.75352647,13.80135253,22.57880932,43.69958308,54.17488016,81.24545855,91.85852133,87.23345334,82.55365988,14.41159044,13.40114593,15.47803384,17.45953436,16.18303794, ,18.78379798, ,6.829862624,6.315750718, ,7.363804725, ,100, 
3340,S92000003,C16,Stomach,All,d,2010,0,0,0,0,0,1,2,4,8,20,24,35,54,76,158,130,109,66,15,702,0,0,0,0,0,0.291629362,0.633882275,1.153020192,2.016464432,4.896488239,6.502232433,10.69453357,16.29873775,29.57394069,71.46346317,73.40485601,88.5200104,92.33222814,46.25346901,13.34042796,12.3717028,14.36485397,15.80951056,14.62895359, ,17.03522561, ,6.078981759,5.602783208, ,6.574325983, ,100, 
3341,S92000003,C16,Stomach,All,d,2011,0,0,0,1,0,1,2,1,17,22,33,30,67,66,117,131,121,64,34,707,0,0,0,0.305968528,0,0.288726112,0.617691932,0.297529612,4.318403512,5.355808252,8.745961618,9.038213567,19.9130365,24.96095124,53.09324899,73.1255303,96.49430604,89.04347826,96.67604993,13.33987434,12.37455641,14.36049445,15.55549644,14.39141643, ,16.76420352, ,5.953657896,5.482597215, ,6.443855651, ,100, 
3342,S92000003,C16,Stomach,All,d,2012,0,0,0,0,2,0,5,3,5,27,30,45,60,92,101,146,109,81,32,738,0,0,0,0,0.538594323,0,1.501785623,0.931708847,1.297114439,6.581096167,7.798142482,13.26275582,18.59755814,32.19653887,45.58934383,80.84208661,84.74115077,111.9991151,86.70911801,13.88888889,12.90478588,14.92813694,16.11018641,14.9320366, ,17.3324351, ,6.168043008,5.692186506, ,6.662729835, ,100, 
3343,S92000003,C16,Stomach,All,d,2013,0,0,0,0,0,2,2,3,6,13,25,48,55,87,125,125,112,94,38,735,0,0,0,0,0,0.568060783,0.587011203,0.955079431,1.603095042,3.187704289,6.370465503,13.85593294,17.3332619,29.25530126,55.57531567,68.10393205,85.93899866,128.7001287,100.8224993,13.79582184,12.8163569,14.83028724,15.83509447,14.67275148, ,17.04111289, ,5.872102683,5.416895099, ,6.345413835, ,100, 
3344,S92000003,C16,Stomach,All,d,2014,0,0,0,1,1,0,1,4,9,14,20,51,70,84,86,136,110,65,33,685,0,0,0,0.324389904,0.271340231,0,0.290966649,1.270014637,2.493848507,3.468110722,5.017120925,14.38025337,22.16522593,27.48897986,37.45073704,72.95589387,83.05459707,86.86471822,83.43446602,12.80948463,11.86806147,13.80572754,14.31774325,13.23789326, ,15.43932848, ,5.517356105,5.071895172, ,5.98129976, ,100, 
3345,S92000003,C16,Stomach,All,d,2015,0,0,0,0,1,1,4,5,7,14,23,57,60,80,79,103,94,64,25,617,0,0,0,0,0.271983028,0.274811342,1.149755677,1.561831341,2.0010005,3.536979117,5.674906796,15.71026956,18.92756421,25.56278059,34.00394274,54.9131253,69.97119271,84.19723202,62.82196256,11.48334264,10.59500219,12.42628066,12.63430616,11.63437785, ,13.67486857, ,5.078639149,4.647850659, ,5.528246781, ,100, 
3346,S92000003,C16,Stomach,All,d,2016,0,0,0,0,2,0,4,6,7,13,36,44,60,54,93,123,99,57,29,627,0,0,0,0,0.549500367,0,1.136644568,1.830646859,2.073226355,3.314204425,8.851929352,11.86556317,18.65950142,17.00658848,38.9090407,65.82961369,72.57106833,73.09754033,70.61630993,11.60101393,10.7106125,12.54568693,12.89595657,11.88358821, ,13.94911746, ,5.051092904,4.624050632, ,5.496726537, ,100, 
3347,S92000003,C16,Stomach,All,d,2017,0,0,0,0,2,0,4,1,3,15,25,42,49,66,94,126,100,68,28,623,0,0,0,0,0.560838341,0,1.126506703,0.294939139,0.922983205,3.895395642,6.141766716,11.08512851,14.89311908,21.63466266,36.21931954,66.92800459,72.51999739,84.90342236,67.10605153,11.48429435,10.60008282,12.42257865,12.47385393,11.49409231, ,13.49311646, ,4.699754165,4.301353411, ,5.115547861, ,100, 
3348,S92000003,C16,Stomach,All,d,2018,0,0,0,0,0,0,4,4,9,21,21,43,61,68,89,85,101,69,37,612,0,0,0,0,0,0,1.107241916,1.149435196,2.834449267,5.61066775,5.189195601,11.12088139,18.13824315,22.63550512,32.84557046,44.47886469,72.01015272,84.7155889,88.24862261,11.2539306,10.37985986,12.18194824,11.98107888,11.02867192, ,12.97236649, ,4.759099634,4.347119986, ,5.189463671, ,100, 
3349,S92000003,C16,Stomach,All,d,2019,0,0,0,0,0,5,3,4,9,15,27,39,50,67,97,109,111,74,28,638,0,0,0,0,0,1.308027364,0.811989293,1.134680956,2.817501064,4.149859735,6.731656237,9.920559214,14.50566156,22.3748013,34.78497863,55.62615144,77.72728228,88.6981745,64.13486646,11.6779236,10.78922601,12.6203045,12.15000582,11.21191785, ,13.12524483, ,4.78282974,4.373117835, ,5.2106253, ,100, 
3350,S92000003,C16,Stomach,All,d,2020,0,0,0,0,0,0,1,2,12,12,34,44,52,69,92,98,97,69,16,598,0,0,0,0,0,0,0.267330359,0.562325328,3.699524611,3.42931608,8.648912654,11.01806963,14.74888603,22.96685118,32.18696428,49.44251047,67.69205002,81.59693479,36.57226451,10.94035858,10.08095561,11.85344142,11.36163314,10.45725323, ,12.30298481, ,4.568940058,4.170689824, ,4.985090504, ,100, 
3351,S92000003,C16,Stomach,Male, ,1996,0,0,0,0,0,3,2,4,5,15,25,42,85,84,111,82,78,36,8,580,0,0,0,0,0,1.552184441,1.007485618,2.137448634,2.973323343,8.500221006,17.10091593,31.89744213,69.67898482,77.45362003,124.2639321,141.4793216,224.5185804,239.2026578,172.972973,23.70229912,21.81232642,25.71220347,35.62557676,32.59471761, ,38.78925004, ,14.38382997,13.19615364, ,15.62195128, ,100, 
3352,S92000003,C16,Stomach,Male, ,1997,0,0,0,0,0,0,1,9,5,15,13,38,61,131,111,104,62,29,13,592,0,0,0,0,0,0,0.505791311,4.731910956,2.914347332,8.886571798,8.264778059,28.77414567,50.00286902,120.2496787,125.4662597,169.8375112,182.8477056,186.5791675,268.7616291,24.23922808,22.32572614,26.2728756,36.37724282,33.28063964, ,39.60962324, ,14.34648795,13.17721655, ,15.56475256, ,100, 
3353,S92000003,C16,Stomach,Male, ,1998,0,0,0,0,0,0,1,2,5,7,22,37,64,110,121,100,46,23,4,542,0,0,0,0,0,0,0.511367704,1.039279571,2.863639227,4.221699536,13.45179062,27.6728619,51.77658404,100.8119948,136.2965633,156.2426761,141.5994582,142.2739082,76.90828687,22.22230422,20.39059177,24.17439989,31.50129146,28.80670987, ,34.31462371, ,13.02125711,11.91414636, ,14.17685113, ,100, 
3354,S92000003,C16,Stomach,Male, ,1999,0,0,0,0,0,0,1,5,4,14,22,35,72,92,89,115,43,35,9,536,0,0,0,0,0,0,0.519046408,2.575991757,2.246194105,8.495558037,13.1294685,25.682607,57.74320314,84.44860568,99.84294368,172.4060387,136.2613683,212.3915286,162.9254164,21.99845272,20.17529007,23.94212946,31.77372787,28.99226908, ,34.68076672, ,12.75926118,11.66357537, ,13.90343181, ,100, 
3355,S92000003,C16,Stomach,Male, ,2000,0,0,0,0,0,0,1,4,8,15,25,47,74,102,91,107,60,32,11,577,0,0,0,0,0,0,0.534350737,2.047847968,4.403467731,9.09702891,14.57054768,34.11433383,59.04412351,93.22901433,101.4990631,162.5374064,174.9577186,191.6626737,185.0605653,23.72605087,21.82937477,25.74340728,33.70666829,30.87112396, ,36.6650162, ,13.69648839,12.56133671, ,14.88004248, ,100, 
3356,S92000003,C16,Stomach,Male, ,2001,0,0,0,0,0,0,1,2,8,10,27,44,51,85,110,105,66,32,11,552,0,0,0,0,0,0,0.542941221,1.027274128,4.334680697,5.97996711,15.52277248,30.99049859,40.92375343,77.09400934,121.8971631,158.6246488,178.5086414,191.8350219,172.7658238,22.6812062,20.82831678,24.65472338,32.13354163,29.38720748, ,35.00079954, ,12.52818955,11.46510651, ,13.63773169, ,100, 
3357,S92000003,C16,Stomach,Male, ,2002,0,0,0,0,0,1,1,3,7,14,22,37,61,82,97,113,49,29,18,534,0,0,0,0,0,0.67708016,0.561845099,1.546551191,3.715558103,8.19926558,13.17530947,24.15868995,48.74423659,74.00254497,106.2070929,170.4785469,124.1700877,174.6461909,276.7527675,21.92446734,20.10411059,23.86538591,31.12779091,28.38529302, ,33.99494611, ,12.15721607,11.10585167, ,13.25544809, ,100, 
3358,S92000003,C16,Stomach,Male, ,2003,0,0,0,0,0,1,2,1,3,9,20,36,59,76,94,103,55,28,12,499,0,0,0,0,0,0.694160032,1.158808976,0.518424818,1.568643855,5.180690989,12.19162801,22.56049031,46.56816316,67.568769,101.930167,153.7795428,133.4757074,175.2519246,180.0450113,20.46685764,18.71025297,22.34396201,28.46974501,25.90211504, ,31.1569768, ,11.09000903,10.09662082, ,12.12934066, ,100, 
3359,S92000003,C16,Stomach,Male, ,2004,0,0,0,0,1,0,1,1,5,11,17,34,54,78,116,95,66,26,12,517,0,0,0,0,0.60865384,0,0.601956358,0.522305037,2.579367126,6.205398697,10.4187734,20.73082246,41.64192571,68.42465393,124.9111623,140.029185,152.9406312,163.7382707,177.2525849,21.13134007,19.34885379,23.03387559,28.96467167,26.40032041, ,31.64617754, ,11.21392954,10.22670275, ,12.24599337, ,100, 
3360,S92000003,C16,Stomach,Male, ,2005,0,0,0,0,0,0,0,5,9,12,20,30,42,65,78,89,74,28,15,467,0,0,0,0,0,0,0,2.659093568,4.56957173,6.61419406,12.22822764,17.81980612,31.93576349,56.62020906,82.93108214,129.2402416,172.0770161,157.6576577,213.5839385,18.97391351,17.2918489,20.77540191,26.13231422,23.69047604, ,28.69220299, ,9.809751301,8.89808308, ,10.76524368, ,100, 
3361,S92000003,C16,Stomach,Male, ,2006,0,0,0,0,1,2,0,3,5,9,10,32,52,77,86,97,82,24,16,496,0,0,0,0,0.596701434,1.289548851,0,1.609709769,2.529417121,4.867785536,6.034493163,18.75293015,38.29414321,67.41612384,90.35321805,138.5991484,187.9957816,123.1211204,225.5427122,20.03988584,18.31485017,21.88362629,27.25431458,24.79042314, ,29.83326335, ,10.18268817,9.259587437, ,11.14902074, ,100, 
3362,S92000003,C16,Stomach,Male, ,2007,0,0,0,0,0,0,0,4,5,10,15,27,46,64,86,82,59,43,7,448,0,0,0,0,0,0,0,2.188040172,2.519653296,5.285551944,8.842462685,16.46723021,31.24448127,55.54784058,89.42311692,114.4308461,133.0596964,205.4074711,99.94288978,17.94469908,16.32128475,19.68588692,23.7740927,21.54708654, ,26.10904466, ,9.109529388,8.249692154, ,10.01137859, ,100, 
3363,S92000003,C16,Stomach,Male, ,2008,0,0,0,1,2,0,1,2,9,10,25,35,54,71,86,104,66,41,11,518,0,0,0,0.601189152,1.161150235,0,0.665013001,1.119532483,4.548670777,5.180515047,14.45011531,21.71646977,35.11418613,60.57710356,87.71750882,142.2786473,145.637495,185.8567543,159.4433976,20.59398131,18.85846335,22.44626823,26.86728501,24.50041776, ,29.34172339, ,10.45401321,9.528629834, ,11.42166667, ,100, 
3364,S92000003,C16,Stomach,Male, ,2009,0,0,0,0,0,0,0,1,7,11,14,32,53,74,80,95,74,36,10,487,0,0,0,0,0,0,0,0.576974117,3.565425559,5.616715345,7.918462461,19.97129127,33.55131135,61.69185751,80.15550167,127.9581913,159.3350989,153.7935748,142.0454545,19.23404275,17.56349177,21.02064645,24.77853358,22.53583491, ,27.12608934, ,9.407883528,8.552059309, ,10.30393481, ,100, 
3365,S92000003,C16,Stomach,Male, ,2010,0,0,0,0,0,1,2,3,4,11,15,24,37,51,113,80,60,36,6,443,0,0,0,0,0,0.593443635,1.284752557,1.77929611,2.078980468,5.525944309,8.300132802,14.96138094,22.80122264,41.84546715,112.0653748,105.2950235,125.9049418,151.1842768,74.30340557,17.38469786,15.8033063,19.08148541,21.97257554,19.92531434, ,24.11851368, ,8.450846729,7.644193992, ,9.297379661, ,100, 
3366,S92000003,C16,Stomach,Male, ,2011,0,0,0,0,0,0,1,1,10,13,21,20,48,44,79,74,69,32,12,424,0,0,0,0,0,0,0.626393726,0.608017316,5.239085675,6.493247023,11.36997352,12.28803146,29.15664407,34.80599612,78.4789001,95.62206027,140.29523,131.3790697,132.5673884,16.49612886,14.96312535,18.14357654,20.71545681,18.72786672, ,22.80184643, ,7.934250153,7.15703666, ,8.750949695, ,100, 
